"Id","Sales"
153,6993.79
154,6993.79
155,6993.79
156,6993.79
157,6993.79
158,6993.79
159,6993.79
160,6993.79
161,6993.79
162,6993.79
163,6993.79
164,6993.79
165,6993.79
166,6993.79
167,6993.79
168,6993.79
169,6993.79
170,6993.79
171,6993.79
172,6993.79
173,6993.79
174,6993.79
175,6993.79
176,6993.79
177,6993.79
178,6993.79
179,6993.79
180,6993.79
181,6993.79
182,6993.79
183,6993.79
184,6993.79
185,6993.79
186,6993.79
187,6993.79
188,6993.79
189,6993.79
190,6993.79
191,6993.79
192,6993.79
193,6993.79
194,6993.79
195,6993.79
196,6993.79
197,6993.79
198,6993.79
199,6993.79
200,6993.79
201,6993.79
202,6993.79
203,6993.79
204,6993.79
205,6993.79
206,6993.79
207,6993.79
208,6993.79
209,6993.79
210,6993.79
211,6993.79
212,6993.79
213,6993.79
214,6993.79
215,6993.79
216,6993.79
217,6993.79
218,6993.79
219,6993.79
220,6993.79
221,6993.79
222,6993.79
223,6993.79
224,6993.79
225,6993.79
226,6993.79
227,6993.79
228,6993.79
229,6993.79
230,6993.79
231,6993.79
232,6993.79
233,6993.79
234,6993.79
235,6993.79
236,6993.79
237,6993.79
238,6993.79
239,6993.79
240,6993.79
241,6993.79
242,6993.79
243,6993.79
244,6993.79
245,6993.79
246,6993.79
247,6993.79
248,6993.79
249,6993.79
250,6993.79
251,6993.79
252,6993.79
253,6993.79
254,6993.79
255,6993.79
256,6993.79
257,6993.79
258,6993.79
259,6993.79
260,6993.79
261,6993.79
262,6993.79
263,6993.79
264,6993.79
265,6993.79
266,6993.79
267,6993.79
268,6993.79
269,6993.79
270,6993.79
271,6993.79
272,6993.79
273,6993.79
274,6993.79
275,6993.79
276,6993.79
277,6993.79
278,6993.79
279,6993.79
280,6993.79
281,6993.79
282,6993.79
283,6993.79
284,6993.79
285,6993.79
286,6993.79
287,6993.79
288,6993.79
289,6993.79
290,6993.79
291,6993.79
292,6993.79
293,6993.79
294,6993.79
295,6993.79
296,6993.79
297,6993.79
298,6993.79
299,6993.79
300,6993.79
301,6993.79
302,6993.79
303,6993.79
304,6993.79
305,6993.79
306,6993.79
307,6993.79
308,6993.79
309,6993.79
310,6993.79
311,6993.79
312,6993.79
313,6993.79
314,6993.79
315,6993.79
316,6993.79
317,6993.79
318,6993.79
319,6993.79
320,6993.79
321,6993.79
322,6993.79
323,6993.79
324,6993.79
325,6993.79
326,6993.79
327,6993.79
328,6993.79
329,6993.79
330,6993.79
331,6993.79
332,6993.79
333,6993.79
334,6993.79
335,6993.79
336,6993.79
337,6993.79
338,6993.79
339,6993.79
340,6993.79
341,6993.79
342,6993.79
343,6993.79
344,6993.79
345,6993.79
346,6993.79
347,6993.79
348,6993.79
349,6993.79
350,6993.79
351,6993.79
352,6993.79
353,6993.79
354,6993.79
355,6993.79
356,6993.79
357,6993.79
358,6993.79
359,6993.79
360,6993.79
361,6993.79
362,6993.79
363,6993.79
364,6993.79
365,6993.79
366,6993.79
367,6993.79
368,6993.79
369,6993.79
370,6993.79
371,6993.79
372,6993.79
373,6993.79
374,6993.79
375,6993.79
376,6993.79
377,6993.79
378,6993.79
379,6993.79
380,6993.79
381,6993.79
382,6993.79
383,6993.79
384,6993.79
385,6993.79
386,6993.79
387,6993.79
388,6993.79
389,6993.79
390,6993.79
391,6993.79
392,6993.79
393,6993.79
394,6993.79
395,6993.79
396,6993.79
397,6993.79
398,6993.79
399,6993.79
400,6993.79
401,6993.79
402,6993.79
403,6993.79
404,6993.79
405,6993.79
406,6993.79
407,6993.79
408,6993.79
409,6993.79
410,6993.79
411,6993.79
412,6993.79
413,6993.79
414,6993.79
415,6993.79
416,6993.79
417,6993.79
418,6993.79
419,6993.79
420,6993.79
421,6993.79
422,6993.79
423,6993.79
424,6993.79
425,6993.79
426,6993.79
427,6993.79
428,6993.79
429,6993.79
430,6993.79
431,6993.79
432,6993.79
433,6993.79
434,6993.79
435,6993.79
436,6993.79
437,6993.79
438,6993.79
439,6993.79
440,6993.79
441,6993.79
442,6993.79
443,6993.79
444,6993.79
445,6993.79
446,6993.79
447,6993.79
448,6993.79
449,6993.79
450,6993.79
451,6993.79
452,6993.79
453,6993.79
454,6993.79
455,6993.79
456,6993.79
457,6993.79
458,6993.79
459,6993.79
460,6993.79
461,6993.79
462,6993.79
463,6993.79
464,6993.79
465,6993.79
466,6993.79
467,6993.79
468,6993.79
469,6993.79
470,6993.79
471,6993.79
472,6993.79
473,6993.79
474,6993.79
475,6993.79
476,6993.79
477,6993.79
478,6993.79
479,6993.79
480,2219.76
481,6993.79
482,6993.79
483,6993.79
484,6993.79
485,6993.79
486,6993.79
487,6993.79
488,6993.79
489,6993.79
490,6993.79
491,6993.79
492,6993.79
493,6993.79
494,6993.79
495,6993.79
496,6993.79
497,6993.79
498,6993.79
499,6993.79
500,6993.79
501,6993.79
502,6993.79
503,6993.79
504,6993.79
505,6993.79
506,6993.79
507,6993.79
508,6993.79
509,6993.79
510,6993.79
511,6993.79
512,6993.79
513,6993.79
514,6993.79
515,6993.79
516,6993.79
517,6993.79
518,6993.79
519,6993.79
520,6993.79
521,6993.79
522,6993.79
523,6993.79
524,6993.79
525,6993.79
526,6993.79
527,6993.79
528,6993.79
529,6993.79
530,6993.79
531,6993.79
532,6993.79
533,6993.79
534,6993.79
535,6993.79
536,6993.79
537,6993.79
538,6993.79
539,6993.79
540,6993.79
541,6993.79
542,6993.79
543,6993.79
544,125.81
545,6993.79
546,6993.79
547,6993.79
548,6993.79
549,6993.79
550,6993.79
551,6993.79
552,6993.79
553,6993.79
554,6993.79
555,6993.79
556,6993.79
557,6993.79
558,6993.79
559,6993.79
560,6993.79
561,6993.79
562,6993.79
563,6993.79
564,6993.79
565,6993.79
566,6993.79
567,6993.79
568,6993.79
569,6993.79
570,6993.79
571,6993.79
572,6993.79
573,6993.79
574,6993.79
575,6993.79
576,6993.79
577,6993.79
578,6993.79
579,6993.79
580,6993.79
581,6993.79
582,6993.79
583,6993.79
584,6993.79
585,6993.79
586,6993.79
587,6993.79
588,6993.79
589,6993.79
590,6993.79
591,6993.79
592,6993.79
593,6993.79
594,6993.79
595,6993.79
596,6993.79
597,6993.79
598,6993.79
599,6993.79
600,6993.79
601,6993.79
602,6993.79
603,6993.79
604,6993.79
605,6993.79
606,6993.79
607,6993.79
608,6993.79
609,6993.79
610,6993.79
611,6993.79
612,6993.79
613,6993.79
614,6993.79
615,6993.79
616,6993.79
617,6993.79
618,6993.79
619,6993.79
620,6993.79
621,6993.79
622,6993.79
623,6993.79
624,6993.79
625,6993.79
626,6993.79
627,6993.79
628,6993.79
629,6993.79
630,6993.79
631,6993.79
632,6993.79
633,6993.79
634,6993.79
635,6993.79
636,6993.79
637,6993.79
638,6993.79
639,6993.79
640,6993.79
641,6993.79
642,6993.79
643,6993.79
644,6993.79
645,6993.79
646,6993.79
647,6993.79
648,6993.79
649,6993.79
650,6993.79
651,6993.79
652,6993.79
653,6993.79
654,6993.79
655,6993.79
656,6993.79
657,6993.79
658,6993.79
659,6993.79
660,6993.79
661,6993.79
662,6993.79
663,6993.79
664,6993.79
665,6993.79
666,6993.79
667,6993.79
668,6993.79
669,6993.79
670,6993.79
671,6993.79
672,6993.79
673,6993.79
674,6993.79
675,6993.79
676,6993.79
677,125.81
678,6993.79
679,6993.79
680,6993.79
681,6993.79
682,6993.79
683,6993.79
684,6993.79
685,6993.79
686,6993.79
687,6993.79
688,6993.79
689,6993.79
690,6993.79
691,6993.79
692,6993.79
693,6993.79
694,6993.79
695,6993.79
696,6993.79
697,6993.79
698,6993.79
699,6993.79
700,6993.79
701,6993.79
702,6993.79
703,6993.79
704,6993.79
705,6993.79
706,6993.79
707,6993.79
708,6993.79
709,6993.79
710,6993.79
711,6993.79
712,6993.79
713,6993.79
714,6993.79
715,6993.79
716,6993.79
717,6993.79
718,6993.79
719,6993.79
720,6993.79
721,6993.79
722,6993.79
723,6993.79
724,6993.79
725,6993.79
726,6993.79
727,6993.79
728,6993.79
729,6993.79
730,6993.79
731,6993.79
732,6993.79
733,6993.79
734,6993.79
735,6993.79
736,6993.79
737,6993.79
738,6993.79
739,6993.79
740,6993.79
741,6993.79
742,6993.79
743,6993.79
744,6993.79
745,6993.79
746,6993.79
747,6993.79
748,6993.79
749,6993.79
750,6993.79
751,6993.79
752,6993.79
753,6993.79
754,6993.79
755,6993.79
756,6993.79
757,6993.79
758,6993.79
759,6993.79
760,6993.79
761,6993.79
762,6993.79
763,6993.79
764,6993.79
765,6993.79
766,6993.79
767,6993.79
768,6993.79
769,6993.79
770,6993.79
771,6993.79
772,6993.79
773,6993.79
774,6993.79
775,6993.79
776,6993.79
777,6993.79
778,6993.79
779,6993.79
780,6993.79
781,6993.79
782,6993.79
783,6993.79
784,6993.79
785,6993.79
786,6993.79
787,6993.79
788,6993.79
789,6993.79
790,6993.79
791,6993.79
792,6993.79
793,6993.79
794,6993.79
795,6993.79
796,6993.79
797,6993.79
798,6993.79
799,6993.79
800,6993.79
801,6993.79
802,6993.79
803,6993.79
804,6993.79
805,6993.79
806,6993.79
807,6993.79
808,6993.79
809,6993.79
810,6993.79
811,6993.79
812,6993.79
813,6993.79
814,6993.79
815,6993.79
816,6993.79
817,6993.79
818,6993.79
819,6993.79
820,6993.79
821,6993.79
822,6993.79
823,6993.79
824,6993.79
825,6993.79
826,6993.79
827,6993.79
828,6993.79
829,6993.79
830,6993.79
831,6993.79
832,6993.79
833,6993.79
834,6993.79
835,6993.79
836,6993.79
837,6993.79
838,6993.79
839,6993.79
840,6993.79
841,125.81
842,6993.79
843,6993.79
844,6993.79
845,6993.79
846,6993.79
847,6993.79
848,6993.79
849,6993.79
850,6993.79
851,6993.79
852,6993.79
853,6993.79
854,6993.79
855,6993.79
856,6993.79
857,6993.79
858,6993.79
859,6993.79
860,6993.79
861,6993.79
862,6993.79
863,6993.79
864,6993.79
865,6993.79
866,6993.79
867,6993.79
868,6993.79
869,6993.79
870,6993.79
871,6993.79
872,6993.79
873,6993.79
874,6993.79
875,6993.79
876,6993.79
877,6993.79
878,6993.79
879,6993.79
880,6993.79
881,6993.79
882,6993.79
883,6993.79
884,6993.79
885,6993.79
886,6993.79
887,6993.79
888,6993.79
889,6993.79
890,6993.79
891,6993.79
892,6993.79
893,6993.79
894,6993.79
895,6993.79
896,6993.79
897,6993.79
898,6993.79
899,6993.79
900,6993.79
901,6993.79
902,6993.79
903,6993.79
904,6993.79
905,6993.79
906,6993.79
907,6993.79
908,6993.79
909,6993.79
910,6993.79
911,6993.79
912,6993.79
913,6993.79
914,6993.79
915,6993.79
916,6993.79
917,6993.79
918,6993.79
919,6993.79
920,6993.79
921,6993.79
922,6993.79
923,6993.79
924,6993.79
925,6993.79
926,6993.79
927,6993.79
928,6993.79
929,6993.79
930,6993.79
931,6993.79
932,6993.79
933,6993.79
934,6993.79
935,6993.79
936,6993.79
937,6993.79
938,6993.79
939,6993.79
940,6993.79
941,6993.79
942,6993.79
943,6993.79
944,6993.79
945,6993.79
946,6993.79
947,6993.79
948,6993.79
949,6993.79
950,6993.79
951,6993.79
952,6993.79
953,6993.79
954,6993.79
955,6993.79
956,6993.79
957,6993.79
958,6993.79
959,6993.79
960,6993.79
961,6993.79
962,6993.79
963,6993.79
964,6993.79
965,6993.79
966,6993.79
967,6993.79
968,6993.79
969,6993.79
970,6993.79
971,6993.79
972,6993.79
973,6993.79
974,6993.79
975,6993.79
976,6993.79
977,6993.79
978,6993.79
979,6993.79
980,6993.79
981,6993.79
982,6993.79
983,6993.79
984,6993.79
985,6993.79
986,6993.79
987,6993.79
988,6993.79
989,6993.79
990,6993.79
991,6993.79
992,6993.79
993,6993.79
994,6993.79
995,6993.79
996,6993.79
997,6993.79
998,6993.79
999,6993.79
1000,6993.79
1001,6993.79
1002,6993.79
1003,6993.79
1004,6993.79
1005,6993.79
1006,6993.79
1007,6993.79
1008,6993.79
1009,6993.79
1010,6993.79
1011,6993.79
1012,6993.79
1013,6993.79
1014,6993.79
1015,6993.79
1016,6993.79
1017,6993.79
1018,6993.79
1019,6993.79
1020,6993.79
1021,6993.79
1022,6993.79
1023,6993.79
1024,6993.79
1025,6993.79
1026,6993.79
1027,6993.79
1028,6993.79
1029,6993.79
1030,6993.79
1031,6993.79
1032,6993.79
1033,6993.79
1034,6993.79
1035,6993.79
1036,6993.79
1037,6993.79
1038,6993.79
1039,6993.79
1040,6993.79
1041,6993.79
1042,6993.79
1043,6993.79
1044,6993.79
1045,6993.79
1046,6993.79
1047,6993.79
1048,6993.79
1049,6993.79
1050,6993.79
1051,6993.79
1052,6993.79
1053,6993.79
1054,6993.79
1055,6993.79
1056,6993.79
1057,6993.79
1058,6993.79
1059,6993.79
1060,6993.79
1061,6993.79
1062,6993.79
1063,6993.79
1064,6993.79
1065,6993.79
1066,6993.79
1067,6993.79
1068,6993.79
1069,6993.79
1070,6993.79
1071,6993.79
1072,6993.79
1073,6993.79
1074,6993.79
1075,6993.79
1076,6993.79
1077,6993.79
1078,6993.79
1079,6993.79
1080,6993.79
1081,6993.79
1082,6993.79
1083,6993.79
1084,6993.79
1085,6993.79
1086,6993.79
1087,6993.79
1088,6993.79
1089,6993.79
1090,6993.79
1091,6993.79
1092,6993.79
1093,6993.79
1094,6993.79
1095,6993.79
1096,6993.79
1097,6993.79
1098,6993.79
1099,6993.79
1100,6993.79
1101,6993.79
1102,6993.79
1103,6993.79
1104,6993.79
1105,6993.79
1106,6993.79
1107,6993.79
1108,6993.79
1109,6993.79
1110,6993.79
1111,6993.79
1112,6993.79
1113,6993.79
1114,6993.79
1115,6993.79
1116,6993.79
1117,6993.79
1118,6993.79
1119,6993.79
1120,6993.79
1121,6993.79
1122,6993.79
1123,6993.79
1124,6993.79
1125,6993.79
1126,6993.79
1127,6993.79
1128,6993.79
1129,6993.79
1130,6993.79
1131,6993.79
1132,6993.79
1133,6993.79
1134,6993.79
1135,6993.79
1136,6993.79
1137,6993.79
1138,6993.79
1139,6993.79
1140,6993.79
1141,6993.79
1142,6993.79
1143,6993.79
1144,6993.79
1145,6993.79
1146,6993.79
1147,6993.79
1148,6993.79
1149,6993.79
1150,6993.79
1151,6993.79
1152,6993.79
1153,6993.79
1154,6993.79
1155,6993.79
1156,6993.79
1157,6993.79
1158,6993.79
1159,6993.79
1160,6993.79
1161,6993.79
1162,6993.79
1163,6993.79
1164,6993.79
1165,6993.79
1166,6993.79
1167,6993.79
1168,6993.79
1169,6993.79
1170,6993.79
1171,6993.79
1172,6993.79
1173,6993.79
1174,6993.79
1175,6993.79
1176,6993.79
1177,6993.79
1178,6993.79
1179,6993.79
1180,6993.79
1181,6993.79
1182,6993.79
1183,6993.79
1184,6993.79
1185,6993.79
1186,6993.79
1187,6993.79
1188,6993.79
1189,6993.79
1190,6993.79
1191,6993.79
1192,6993.79
1193,6993.79
1194,6993.79
1195,6993.79
1196,6993.79
1197,6993.79
1198,6993.79
1199,6993.79
1200,6993.79
1201,6993.79
1202,6993.79
1203,6993.79
1204,6993.79
1205,6993.79
1206,6993.79
1207,6993.79
1208,6993.79
1209,6993.79
1210,6993.79
1211,6993.79
1212,6993.79
1213,6993.79
1214,6993.79
1215,6993.79
1216,6993.79
1217,6993.79
1218,6993.79
1219,6993.79
1220,6993.79
1221,6993.79
1222,6993.79
1223,6993.79
1224,6993.79
1225,6993.79
1226,6993.79
1227,6993.79
1228,6993.79
1229,6993.79
1230,6993.79
1231,6993.79
1232,6993.79
1233,6993.79
1234,6993.79
1235,6993.79
1236,6993.79
1237,6993.79
1238,6993.79
1239,6993.79
1240,6993.79
1241,6993.79
1242,6993.79
1243,6993.79
1244,6993.79
1245,6993.79
1246,6993.79
1247,6993.79
1248,6993.79
1249,6993.79
1250,6993.79
1251,6993.79
1252,6993.79
1253,6993.79
1254,6993.79
1255,6993.79
1256,6993.79
1257,6993.79
1258,6993.79
1259,6993.79
1260,6993.79
1261,6993.79
1262,6993.79
1263,6993.79
1264,6993.79
1265,6993.79
1266,6993.79
1267,6993.79
1268,6993.79
1269,6993.79
1270,6993.79
1271,6993.79
1272,6993.79
1273,6993.79
1274,6993.79
1275,6993.79
1276,6993.79
1277,6993.79
1278,6993.79
1279,6993.79
1280,6993.79
1281,6993.79
1282,6993.79
1283,6993.79
1284,6993.79
1285,6993.79
1286,6993.79
1287,6993.79
1288,6993.79
1289,6993.79
1290,6993.79
1291,6993.79
1292,6993.79
1293,6993.79
1294,6993.79
1295,6993.79
1296,6993.79
1297,6993.79
1298,6993.79
1299,6993.79
1300,6993.79
1301,6993.79
1302,6993.79
1303,6993.79
1304,6993.79
1305,6993.79
1306,6993.79
1307,6993.79
1308,6993.79
1309,6993.79
1310,6993.79
1311,6993.79
1312,6993.79
1313,6993.79
1314,6993.79
1315,6993.79
1316,6993.79
1317,6993.79
1318,6993.79
1319,6993.79
1320,6993.79
1321,6993.79
1322,6993.79
1323,6993.79
1324,6993.79
1325,6993.79
1326,6993.79
1327,6993.79
1328,6993.79
1329,6993.79
1330,6993.79
1331,6993.79
1332,6993.79
1333,6993.79
1334,6993.79
1335,6993.79
1336,2219.76
1337,6993.79
1338,6993.79
1339,6993.79
1340,6993.79
1341,6993.79
1342,6993.79
1343,6993.79
1344,6993.79
1345,6993.79
1346,6993.79
1347,6993.79
1348,6993.79
1349,6993.79
1350,6993.79
1351,6993.79
1352,6993.79
1353,6993.79
1354,6993.79
1355,6993.79
1356,6993.79
1357,6993.79
1358,6993.79
1359,6993.79
1360,6993.79
1361,6993.79
1362,6993.79
1363,6993.79
1364,6993.79
1365,6993.79
1366,6993.79
1367,6993.79
1368,6993.79
1369,6993.79
1370,6993.79
1371,6993.79
1372,6993.79
1373,6993.79
1374,6993.79
1375,6993.79
1376,6993.79
1377,6993.79
1378,6993.79
1379,6993.79
1380,6993.79
1381,6993.79
1382,6993.79
1383,6993.79
1384,6993.79
1385,6993.79
1386,6993.79
1387,6993.79
1388,6993.79
1389,6993.79
1390,6993.79
1391,6993.79
1392,6993.79
1393,6993.79
1394,6993.79
1395,6993.79
1396,6993.79
1397,6993.79
1398,6993.79
1399,6993.79
1400,125.81
1401,6993.79
1402,6993.79
1403,6993.79
1404,6993.79
1405,6993.79
1406,6993.79
1407,6993.79
1408,6993.79
1409,6993.79
1410,6993.79
1411,6993.79
1412,6993.79
1413,6993.79
1414,6993.79
1415,6993.79
1416,6993.79
1417,6993.79
1418,6993.79
1419,6993.79
1420,6993.79
1421,6993.79
1422,6993.79
1423,6993.79
1424,6993.79
1425,6993.79
1426,6993.79
1427,6993.79
1428,6993.79
1429,6993.79
1430,6993.79
1431,6993.79
1432,6993.79
1433,6993.79
1434,6993.79
1435,6993.79
1436,6993.79
1437,6993.79
1438,6993.79
1439,6993.79
1440,6993.79
1441,6993.79
1442,6993.79
1443,6993.79
1444,6993.79
1445,6993.79
1446,6993.79
1447,6993.79
1448,6993.79
1449,6993.79
1450,6993.79
1451,6993.79
1452,6993.79
1453,6993.79
1454,6993.79
1455,6993.79
1456,6993.79
1457,6993.79
1458,6993.79
1459,6993.79
1460,6993.79
1461,6993.79
1462,6993.79
1463,6993.79
1464,6993.79
1465,6993.79
1466,6993.79
1467,6993.79
1468,6993.79
1469,6993.79
1470,6993.79
1471,6993.79
1472,6993.79
1473,6993.79
1474,6993.79
1475,6993.79
1476,6993.79
1477,6993.79
1478,6993.79
1479,6993.79
1480,6993.79
1481,6993.79
1482,6993.79
1483,6993.79
1484,6993.79
1485,6993.79
1486,6993.79
1487,6993.79
1488,6993.79
1489,6993.79
1490,6993.79
1491,6993.79
1492,6993.79
1493,6993.79
1494,6993.79
1495,6993.79
1496,6993.79
1497,6993.79
1498,6993.79
1499,6993.79
1500,6993.79
1501,6993.79
1502,6993.79
1503,6993.79
1504,6993.79
1505,6993.79
1506,6993.79
1507,6993.79
1508,6993.79
1509,6993.79
1510,6993.79
1511,6993.79
1512,6993.79
1513,6993.79
1514,6993.79
1515,6993.79
1516,6993.79
1517,6993.79
1518,6993.79
1519,6993.79
1520,6993.79
1521,6993.79
1522,6993.79
1523,6993.79
1524,6993.79
1525,6993.79
1526,6993.79
1527,6993.79
1528,6993.79
1529,6993.79
1530,6993.79
1531,6993.79
1532,6993.79
1533,125.81
1534,6993.79
1535,6993.79
1536,6993.79
1537,6993.79
1538,6993.79
1539,6993.79
1540,6993.79
1541,6993.79
1542,6993.79
1543,6993.79
1544,6993.79
1545,6993.79
1546,6993.79
1547,6993.79
1548,6993.79
1549,6993.79
1550,6993.79
1551,6993.79
1552,6993.79
1553,6993.79
1554,6993.79
1555,6993.79
1556,6993.79
1557,6993.79
1558,6993.79
1559,6993.79
1560,6993.79
1561,6993.79
1562,6993.79
1563,6993.79
1564,6993.79
1565,6993.79
1566,6993.79
1567,6993.79
1568,6993.79
1569,6993.79
1570,6993.79
1571,6993.79
1572,6993.79
1573,6993.79
1574,6993.79
1575,6993.79
1576,6993.79
1577,6993.79
1578,6993.79
1579,6993.79
1580,6993.79
1581,6993.79
1582,6993.79
1583,6993.79
1584,6993.79
1585,6993.79
1586,6993.79
1587,6993.79
1588,6993.79
1589,6993.79
1590,6993.79
1591,6993.79
1592,6993.79
1593,6993.79
1594,6993.79
1595,6993.79
1596,6993.79
1597,6993.79
1598,6993.79
1599,6993.79
1600,6993.79
1601,6993.79
1602,6993.79
1603,6993.79
1604,6993.79
1605,6993.79
1606,6993.79
1607,6993.79
1608,6993.79
1609,6993.79
1610,6993.79
1611,6993.79
1612,6993.79
1613,6993.79
1614,6993.79
1615,6993.79
1616,6993.79
1617,6993.79
1618,6993.79
1619,6993.79
1620,6993.79
1621,6993.79
1622,6993.79
1623,6993.79
1624,6993.79
1625,6993.79
1626,6993.79
1627,6993.79
1628,6993.79
1629,6993.79
1630,6993.79
1631,6993.79
1632,6993.79
1633,6993.79
1634,6993.79
1635,6993.79
1636,6993.79
1637,6993.79
1638,6993.79
1639,6993.79
1640,6993.79
1641,6993.79
1642,6993.79
1643,6993.79
1644,6993.79
1645,6993.79
1646,6993.79
1647,6993.79
1648,6993.79
1649,6993.79
1650,6993.79
1651,6993.79
1652,6993.79
1653,6993.79
1654,6993.79
1655,6993.79
1656,6993.79
1657,6993.79
1658,6993.79
1659,6993.79
1660,6993.79
1661,6993.79
1662,6993.79
1663,6993.79
1664,6993.79
1665,6993.79
1666,6993.79
1667,6993.79
1668,6993.79
1669,6993.79
1670,6993.79
1671,6993.79
1672,6993.79
1673,6993.79
1674,6993.79
1675,6993.79
1676,6993.79
1677,6993.79
1678,6993.79
1679,6993.79
1680,6993.79
1681,6993.79
1682,6993.79
1683,6993.79
1684,6993.79
1685,6993.79
1686,6993.79
1687,6993.79
1688,6993.79
1689,6993.79
1690,6993.79
1691,6993.79
1692,6993.79
1693,6993.79
1694,6993.79
1695,6993.79
1696,6993.79
1697,125.81
1698,6993.79
1699,6993.79
1700,6993.79
1701,6993.79
1702,6993.79
1703,6993.79
1704,6993.79
1705,6993.79
1706,6993.79
1707,6993.79
1708,6993.79
1709,6993.79
1710,6993.79
1711,6993.79
1712,6993.79
1713,6993.79
1714,6993.79
1715,6993.79
1716,6993.79
1717,6993.79
1718,6993.79
1719,6993.79
1720,6993.79
1721,6993.79
1722,6993.79
1723,6993.79
1724,6993.79
1725,6993.79
1726,6993.79
1727,6993.79
1728,6993.79
1729,6993.79
1730,6993.79
1731,6993.79
1732,6993.79
1733,6993.79
1734,6993.79
1735,6993.79
1736,6993.79
1737,6993.79
1738,6993.79
1739,6993.79
1740,6993.79
1741,6993.79
1742,6993.79
1743,6993.79
1744,6993.79
1745,6993.79
1746,6993.79
1747,6993.79
1748,6993.79
1749,6993.79
1750,6993.79
1751,6993.79
1752,6993.79
1753,6993.79
1754,6993.79
1755,6993.79
1756,6993.79
1757,6993.79
1758,6993.79
1759,6993.79
1760,6993.79
1761,6993.79
1762,6993.79
1763,6993.79
1764,6993.79
1765,6993.79
1766,6993.79
1767,6993.79
1768,6993.79
1769,6993.79
1770,6993.79
1771,6993.79
1772,6993.79
1773,6993.79
1774,6993.79
1775,6993.79
1776,6993.79
1777,6993.79
1778,6993.79
1779,6993.79
1780,6993.79
1781,6993.79
1782,6993.79
1783,6993.79
1784,6993.79
1785,6993.79
1786,6993.79
1787,6993.79
1788,6993.79
1789,6993.79
1790,6993.79
1791,6993.79
1792,6993.79
1793,6993.79
1794,6993.79
1795,6993.79
1796,6993.79
1797,6993.79
1798,6993.79
1799,6993.79
1800,6993.79
1801,6993.79
1802,6993.79
1803,6993.79
1804,6993.79
1805,6993.79
1806,6993.79
1807,6993.79
1808,6993.79
1809,6993.79
1810,6993.79
1811,6993.79
1812,6993.79
1813,6993.79
1814,6993.79
1815,6993.79
1816,6993.79
1817,6993.79
1818,6993.79
1819,6993.79
1820,6993.79
1821,6993.79
1822,6993.79
1823,6993.79
1824,6993.79
1825,6993.79
1826,6993.79
1827,6993.79
1828,6993.79
1829,6993.79
1830,6993.79
1831,6993.79
1832,6993.79
1833,6993.79
1834,6993.79
1835,6993.79
1836,6993.79
1837,6993.79
1838,6993.79
1839,6993.79
1840,6993.79
1841,6993.79
1842,6993.79
1843,6993.79
1844,6993.79
1845,6993.79
1846,6993.79
1847,6993.79
1848,6993.79
1849,6993.79
1850,6993.79
1851,6993.79
1852,6993.79
1853,6993.79
1854,6993.79
1855,6993.79
1856,6993.79
1857,6993.79
1858,6993.79
1859,6993.79
1860,6993.79
1861,6993.79
1862,6993.79
1863,6993.79
1864,6993.79
1865,6993.79
1866,6993.79
1867,6993.79
1868,6993.79
1869,6993.79
1870,6993.79
1871,6993.79
1872,6993.79
1873,6993.79
